job_id,resource_id,score
59,143,0.26844856
59,178,0.36718345
59,819,0.29304254
59,571,0.3961455
59,352,0.30402356
59,857,0.38128912
59,330,0.25506008
59,428,0.2912354
59,895,0.32430032
59,927,0.3100736
59,889,0.42180452
59,790,0.25306553
59,685,0.41251945
59,769,0.38314605
59,380,0.2842831
59,526,0.24812971
59,318,0.39601457
59,348,0.288164
59,80,0.34012145
59,856,0.34843883
59,680,0.2741279
59,729,0.27458072
59,195,0.3476271
59,900,0.38705653
59,774,0.3403252
59,938,0.18365702
59,638,0.27824062
59,650,0.1605258
59,749,0.29696298
59,140,0.18005931
59,579,0.31733668
59,236,0.2522828
59,793,0.44823563
59,626,0.40572855
59,785,0.29615185
59,6,0.25416145
59,340,0.43866673
59,492,0.25197342
59,802,0.43008643
59,847,0.25124177
59,443,0.39172804
59,890,0.29286742
59,630,0.40611473
59,563,0.31613827
59,586,0.35036835
59,698,0.35633618
59,786,0.4838011
59,820,0.35235602
59,309,0.30849588
59,691,0.24989596
59,772,0.17822185
59,849,0.36046422
59,776,0.30870315
59,671,0.17862095
59,342,0.2688303
59,504,0.4323799
59,391,0.36852694
59,92,0.18275082
59,581,0.39187658
59,49,0.19705518
59,557,0.48679158
59,162,0.24919493
59,848,0.46357638
59,288,0.24536803
59,778,0.39104053
59,902,0.31528857
59,963,0.3693238
59,642,0.39401966
59,193,0.34669453
59,354,0.41803545
59,423,0.1763694
59,940,0.41007018
59,89,0.3406333
59,894,0.03420711
59,606,0.19095393
59,395,0.2855248
59,674,0.31480622
59,53,0.43426114
59,668,0.21172875
59,822,0.2420491
59,450,0.29239357
481,175,0.3342041
481,1,0.17715937
481,95,0.30433783
481,400,0.22040291
481,379,0.27860755
481,156,0.09547441
481,436,0.23051059
481,624,0.32711786
481,621,0.26750612
481,460,0.31996298
481,886,0.20942003
481,108,0.30279502
481,591,0.24337748
481,298,0.2217973
481,459,0.10053603
481,739,0.111737415
481,704,0.07588184
481,647,0.1764092
481,855,0.24119186
481,143,0.33733305
481,178,0.17499807
481,819,0.11822444
481,571,0.20181952
481,352,0.14404526
481,857,0.3326609
481,330,0.18316168
481,428,0.21391754
481,895,0.27208376
481,927,0.16405584
481,889,0.33968496
481,790,0.1920982
481,685,0.33381402
481,769,0.21760452
481,380,0.3674605
481,526,0.20719603
481,318,0.14887047
481,348,0.1720865
481,80,0.26335886
481,856,0.34012145
481,680,0.28523174
481,729,0.20481092
481,195,0.085843824
481,900,0.14584725
481,774,0.1531169
481,938,0.12242998
481,638,0.33733803
481,650,0.040708058
481,749,0.3762622
481,140,0.06723368
481,579,0.35701427
481,236,0.1475584
481,793,0.18656333
481,626,0.23121805
481,785,0.16749266
481,6,0.29667765
481,340,0.23045501
481,492,0.20835873
481,802,0.15785776
481,847,0.3331426
481,443,0.07089227
481,890,0.20794505
481,630,0.25494587
481,563,0.27534255
481,586,0.15449257
481,698,0.15330587
481,786,0.29139006
481,820,0.36020213
481,309,0.27822906
481,691,0.113279514
481,772,0.27483523
481,849,0.35612002
481,776,0.31167406
481,671,0.21636707
481,342,0.2536903
481,504,0.2392812
481,391,0.164828
481,92,0.023845678
481,581,0.26255894
481,49,0.06272362
481,557,0.18356383
481,162,0.2608264
481,848,0.08011057
481,288,0.10480419
481,778,0.31485778
481,902,0.34452128
481,963,0.20171347
481,642,0.22171202
481,193,0.23033407
481,354,0.18657723
481,423,0.12447691
481,940,0.25727
481,89,0.23357628
481,894,0.04692329
481,606,0.13818827
481,395,0.13091758
481,674,0.21078709
481,53,0.2394265
481,668,0.22314271
481,822,0.25358784
481,450,0.1509069
459,175,0.49311018
459,1,0.505914
459,95,0.5852019
459,400,0.6053754
459,379,0.67294496
459,156,0.23374167
459,436,0.5450035
459,624,0.58671576
459,621,0.3730988
459,460,0.56532514
459,886,0.503807
459,108,0.31098187
459,591,0.45336288
459,298,0.46011677
459,459,0.47285658
459,739,0.40044826
459,704,0.24128762
459,647,0.29683584
459,855,0.5670155
459,143,0.7271417
459,178,0.35015047
459,819,0.37504536
459,571,0.64309955
459,352,0.22366023
459,857,0.57153904
459,330,0.58321846
459,428,0.49630147
459,895,0.58215153
459,927,0.4685828
459,889,0.57193506
459,790,0.34076342
459,685,0.57715094
459,769,0.5075989
459,380,0.32769245
459,526,0.46411636
459,318,0.49967572
459,348,0.39722604
459,80,0.615826
459,856,0.5995958
459,680,0.41755408
459,729,0.5443581
459,195,0.4089323
459,900,0.47492942
459,774,0.45608342
459,938,0.4796961
459,638,0.5735121
459,650,0.24170266
459,749,0.48150873
459,140,0.34561878
459,579,0.5770869
459,236,0.33215398
459,793,0.48514634
459,626,0.6130296
459,785,0.64124954
459,6,0.6030393
459,340,0.54322326
459,492,0.6189902
459,802,0.63157964
459,847,0.4760512
459,443,0.4708836
459,890,0.53287005
459,630,0.6662648
459,563,0.4621121
459,586,0.47250456
459,698,0.64879143
459,786,0.6484101
459,820,0.51569164
459,309,0.478378
459,691,0.3112352
459,772,0.3793348
459,849,0.53866243
459,776,0.52124155
459,671,0.29974067
459,342,0.4922002
459,504,0.57190704
459,391,0.4071201
459,92,0.28947043
459,581,0.60294664
459,49,0.30238438
459,557,0.5717129
459,162,0.3276772
459,848,0.42621017
459,288,0.22011918
459,778,0.517632
459,902,0.46070504
459,963,0.5185101
459,642,0.62131906
459,193,0.50455487
459,354,0.5437913
459,423,0.48215348
459,940,0.58879447
459,89,0.46195376
459,894,0.27338186
459,606,0.5839585
459,395,0.44842637
459,674,0.35017407
459,53,0.48305738
459,668,0.4552409
459,822,0.64531165
459,450,0.31868088
165,175,0.39984277
165,1,0.37910414
165,95,0.28165588
165,400,0.28648293
165,379,0.39199924
165,156,0.24265938
165,436,0.34730998
165,624,0.29904985
165,621,0.43970424
165,460,0.40485093
165,886,0.4317525
165,108,0.4721997
165,591,0.38127422
165,298,0.27878234
165,459,0.48947668
165,739,0.17008793
165,704,0.13192622
165,647,0.2975511
165,855,0.37675044
165,143,0.3363012
165,178,0.22505052
165,819,0.36109605
165,571,0.4078245
165,352,0.24330026
165,857,0.49113852
165,330,0.31826606
165,428,0.40571207
165,895,0.48611823
165,927,0.470928
165,889,0.49842185
165,790,0.20930949
165,685,0.45017603
165,769,0.32139838
165,380,0.43122715
165,526,0.40332466
165,318,0.31938595
165,348,0.37322453
165,80,0.3452176
165,856,0.44980055
165,680,0.36203098
165,729,0.3164758
165,195,0.27387035
165,900,0.44636476
165,774,0.38576004
165,938,0.24481255
165,638,0.38827366
165,650,0.1960842
165,749,0.2548112
165,140,0.25008708
165,579,0.48318368
165,236,0.23538211
165,793,0.3556667
165,626,0.34778273
165,785,0.37664074
165,6,0.35492274
165,340,0.29921716
165,492,0.34908226
165,802,0.40676087
165,847,0.3929157
165,443,0.2842153
165,890,0.2788449
165,630,0.36383086
165,563,0.30475652
165,586,0.4325846
165,698,0.36842355
165,786,0.40848875
165,820,0.39298245
165,309,0.4354698
165,691,0.39104202
165,772,0.37235287
165,849,0.53960246
165,776,0.32045352
165,671,0.23946847
165,342,0.49306726
165,504,0.47944048
165,391,0.26845178
165,92,0.21766758
165,581,0.42129046
165,49,0.32818612
165,557,0.420111
165,162,0.43541878
165,848,0.32085192
165,288,0.29219472
165,778,0.24732453
165,902,0.56683075
165,963,0.39905792
165,642,0.42580065
165,193,0.26086837
165,354,0.3659262
165,423,0.3834322
165,940,0.373074
165,89,0.4820941
165,894,-0.023113698
165,606,0.36281747
165,395,0.26611507
165,674,0.42930433
165,53,0.4287485
165,668,0.10674065
165,822,0.27725834
165,450,0.2544365
955,175,0.30715385
955,1,0.3001821
955,95,0.21829996
955,400,0.36915225
955,379,0.43039072
955,156,0.19560872
955,436,0.32323754
955,624,0.4093071
955,621,0.22436506
955,460,0.3568104
955,886,0.3262509
955,108,0.29589468
955,591,0.37423107
955,298,0.38369733
955,459,0.27662772
955,739,0.15852344
955,704,0.13451073
955,647,0.23818532
955,855,0.35335943
955,143,0.30022588
955,178,0.25147295
955,819,0.27523822
955,571,0.33758998
955,352,0.20829691
955,857,0.35015786
955,330,0.31103337
955,428,0.26495773
955,895,0.25432515
955,927,0.1760252
955,889,0.35747463
955,790,0.31195563
955,685,0.35114646
955,769,0.32506916
955,380,0.17616579
955,526,0.27645278
955,318,0.33863598
955,348,0.3232021
955,80,0.3100748
955,856,0.28096047
955,680,0.21417096
955,729,0.24066812
955,195,0.2799598
955,900,0.2842467
955,774,0.29775006
955,938,0.1825482
955,638,0.26780438
955,650,0.23434578
955,749,0.34551597
955,140,0.21321313
955,579,0.36923105
955,236,0.26490015
955,793,0.33211938
955,626,0.3085062
955,785,0.32960975
955,6,0.21676895
955,340,0.3487248
955,492,0.22066087
955,802,0.38201293
955,847,0.25890458
955,443,0.30217975
955,890,0.31864032
955,630,0.37455934
955,563,0.3177122
955,586,0.3265467
955,698,0.3538308
955,786,0.47460324
955,820,0.3718822
955,309,0.3445151
955,691,0.26244032
955,772,0.19742477
955,849,0.27832487
955,776,0.3504912
955,671,0.2472041
955,342,0.3223483
955,504,0.3289199
955,391,0.32121313
955,92,0.3286788
955,581,0.29172516
955,49,0.12501797
955,557,0.4352967
955,162,0.2720627
955,848,0.3137675
955,288,0.2823015
955,778,0.45127758
955,902,0.32628673
955,963,0.4296699
955,642,0.33436728
955,193,0.38757157
955,354,0.42051777
955,423,0.27331206
955,940,0.29621547
955,89,0.23992312
955,894,0.049906526
955,606,0.18869953
955,395,0.21129413
955,674,0.26361728
955,53,0.40738216
955,668,0.23296641
955,822,0.25766724
955,450,0.22266957
38,175,0.3152498
38,1,0.36764294
38,95,0.26498726
38,400,0.5089839
38,379,0.4886898
38,156,0.27564555
38,436,0.4047423
38,624,0.46289304
38,621,0.37904274
38,460,0.5508177
38,886,0.40530753
38,108,0.33705458
38,591,0.35744572
38,298,0.37374574
38,459,0.40577817
38,739,0.2611496
38,704,0.23349679
38,647,0.3237542
38,855,0.40714598
38,143,0.41064668
38,178,0.3780546
38,819,0.3309253
38,571,0.48522577
38,352,0.32190078
38,857,0.46045128
38,330,0.42681974
38,428,0.3527702
38,895,0.38931745
38,927,0.4010238
38,889,0.44262904
38,790,0.37101203
38,685,0.44285414
38,769,0.46221316
38,380,0.27036977
38,526,0.28163204
38,318,0.49731055
38,348,0.3618916
38,80,0.42206508
38,856,0.4097001
38,680,0.29464525
38,729,0.3496362
38,195,0.4330224
38,900,0.44987583
38,774,0.5590673
38,938,0.35709727
38,638,0.46000198
38,650,0.20616284
38,749,0.29643136
38,140,0.2435283
38,579,0.42162973
38,236,0.31019002
38,793,0.6256
38,626,0.38851506
38,785,0.3947552
38,6,0.29660055
38,340,0.59304667
38,492,0.37130177
38,802,0.576151
38,847,0.35346124
38,443,0.56998706
38,890,0.46059424
38,630,0.5080583
38,563,0.4615058
38,586,0.3756864
38,698,0.4846816
38,786,0.60753596
38,820,0.4393682
38,309,0.4511666
38,691,0.34688267
38,772,0.23600346
38,849,0.40934038
38,776,0.40326726
38,671,0.31128353
38,342,0.47327316
38,504,0.49488813
38,391,0.48130158
38,92,0.23660019
38,581,0.42789474
38,49,0.28704542
38,557,0.6398742
38,162,0.22909588
38,848,0.6191704
38,288,0.32654494
38,778,0.4402752
38,902,0.49525398
38,963,0.45826635
38,642,0.51981896
38,193,0.43706158
38,354,0.4651122
38,423,0.3388422
38,940,0.41031548
38,89,0.39251173
38,894,0.13457611
38,606,0.369717
38,395,0.3643623
38,674,0.31093252
38,53,0.4454397
38,668,0.33497694
38,822,0.3825279
38,450,0.4384402
37,175,0.22898668
37,1,0.43370277
37,95,0.27532816
37,400,0.48207292
37,379,0.5165006
37,156,0.21548522
37,436,0.43487915
37,624,0.4611623
37,621,0.31882626
37,460,0.46523148
37,886,0.49188668
37,108,0.2606299
37,591,0.359465
37,298,0.34328565
37,459,0.41194734
37,739,0.3002107
37,704,0.14477026
37,647,0.3301356
37,855,0.40829027
37,143,0.37979275
37,178,0.29475403
37,819,0.44983357
37,571,0.53172916
37,352,0.16896817
37,857,0.41903633
37,330,0.46884102
37,428,0.2837156
37,895,0.45448115
37,927,0.35748053
37,889,0.3898875
37,790,0.3393798
37,685,0.42745546
37,769,0.42581734
37,380,0.1835329
37,526,0.3174663
37,318,0.49263197
37,348,0.33994672
37,80,0.5394012
37,856,0.3326094
37,680,0.31240612
37,729,0.43026644
37,195,0.44113278
37,900,0.49303263
37,774,0.5122441
37,938,0.4201119
37,638,0.3510707
37,650,0.20261788
37,749,0.2913867
37,140,0.28278047
37,579,0.37274075
37,236,0.25326246
37,793,0.40402856
37,626,0.45327172
37,785,0.44894734
37,6,0.3278365
37,340,0.4392825
37,492,0.46710446
37,802,0.5601621
37,847,0.33044
37,443,0.5245157
37,890,0.3537312
37,630,0.5578446
37,563,0.4698091
37,586,0.40883982
37,698,0.5102806
37,786,0.48688343
37,820,0.39218676
37,309,0.31908262
37,691,0.38744283
37,772,0.2316117
37,849,0.34743363
37,776,0.34384343
37,671,0.26123935
37,342,0.3632232
37,504,0.32519343
37,391,0.3447641
37,92,0.20317523
37,581,0.47451168
37,49,0.20348333
37,557,0.5678434
37,162,0.2124353
37,848,0.36907914
37,288,0.19971019
37,778,0.4091105
37,902,0.29558343
37,963,0.58562374
37,642,0.5519506
37,193,0.45408732
37,354,0.60606587
37,423,0.41547018
37,940,0.46355933
37,89,0.39125645
37,894,0.11666709
37,606,0.38143867
37,395,0.31340253
37,674,0.28125957
37,53,0.46239644
37,668,0.28363228
37,822,0.35706317
37,450,0.40711096
813,175,0.3358779
813,1,0.22062552
813,95,0.25640342
813,400,0.31670576
813,379,0.31124672
813,156,0.24787305
813,436,0.2969821
813,624,0.35179454
813,621,0.26111794
813,460,0.3463864
813,886,0.19075735
813,108,0.38591465
813,591,0.3974555
813,298,0.21675867
813,459,0.2863837
813,739,0.089859664
813,704,0.084531166
813,647,0.25318813
813,855,0.36383206
813,143,0.23379326
813,178,0.25848007
813,819,0.15958111
813,571,0.2764177
813,352,0.26735166
813,857,0.36475265
813,330,0.21512379
813,428,0.124005705
813,895,0.24719557
813,927,0.24571423
813,889,0.37500694
813,790,0.26825273
813,685,0.3263747
813,769,0.30047345
813,380,0.29708028
813,526,0.21659759
813,318,0.28420472
813,348,0.23700318
813,80,0.28107342
813,856,0.30713654
813,680,0.110763624
813,729,0.2258639
813,195,0.15602748
813,900,0.23953451
813,774,0.21022965
813,938,0.11921705
813,638,0.34502408
813,650,0.06911045
813,749,0.19845903
813,140,0.046083704
813,579,0.37947595
813,236,0.3113677
813,793,0.29869884
813,626,0.32737714
813,785,0.22563586
813,6,0.18339375
813,340,0.2653242
813,492,0.17564665
813,802,0.3136298
813,847,0.20358157
813,443,0.21457726
813,890,0.23224095
813,630,0.3367858
813,563,0.2293937
813,586,0.38084635
813,698,0.20917875
813,786,0.44188356
813,820,0.44961318
813,309,0.43728113
813,691,0.20007071
813,772,0.14154544
813,849,0.43752173
813,776,0.37150592
813,671,0.18121696
813,342,0.34981835
813,504,0.44168627
813,391,0.18870309
813,92,0.052626297
813,581,0.2538637
813,49,0.10056846
813,557,0.3270253
813,162,0.20446882
813,848,0.31412715
813,288,0.10258405
813,778,0.4006499
813,902,0.35043025
813,963,0.3219306
813,642,0.3259945
813,193,0.28308067
813,354,0.38092792
813,423,0.23949137
813,940,0.37804693
813,89,0.29993027
813,894,-0.016325276
813,606,0.16225356
813,395,0.11437829
813,674,0.15666912
813,53,0.22332442
813,668,0.13463221
813,822,0.22327529
813,450,0.19749321
73,175,0.39175525
73,1,0.22827622
73,95,0.18422915
73,400,0.26106775
73,379,0.32596925
73,156,0.21610503
73,436,0.23846473
73,624,0.38428754
73,621,0.23215666
73,460,0.40838236
73,886,0.25947124
73,108,0.2689316
73,591,0.32803017
73,298,0.25333965
73,459,0.2414272
73,739,0.17296611
73,704,0.029415477
73,647,0.26081663
73,855,0.29769385
73,143,0.33063358
73,178,0.16194591
73,819,0.16761944
73,571,0.2743711
73,352,0.20854801
73,857,0.39928916
73,330,0.15183479
73,428,0.18933232
73,895,0.3070532
73,927,0.28739187
73,889,0.35305226
73,790,0.29786032
73,685,0.41342723
73,769,0.2748868
73,380,0.34264016
73,526,0.28056568
73,318,0.2017993
73,348,0.24687533
73,80,0.2311991
73,856,0.3561405
73,680,0.11805074
73,729,0.13096775
73,195,0.1639057
73,900,0.17854446
73,774,0.15118983
73,938,0.091928184
73,638,0.41143063
73,650,0.17974849
73,749,0.23050123
73,140,0.12040833
73,579,0.38806292
73,236,0.14735065
73,793,0.25574523
73,626,0.21212764
73,785,0.20636757
73,6,0.2065819
73,340,0.29516467
73,492,0.16925669
73,802,0.19776674
73,847,0.2469478
73,443,0.20608363
73,890,0.27151126
73,630,0.29092836
73,563,0.24979742
73,586,0.28795052
73,698,0.19173121
73,786,0.45063648
73,820,0.41603237
73,309,0.37710658
73,691,0.26076943
73,772,0.23552434
73,849,0.35386607
73,776,0.37400922
73,671,0.20008439
73,342,0.36090308
73,504,0.29244354
73,391,0.17053902
73,92,0.1953651
73,581,0.28294432
73,49,0.19893047
73,557,0.31669676
73,162,0.24378037
73,848,0.17357084
73,288,0.19070539
73,778,0.32337674
73,902,0.4636662
73,963,0.23531695
73,642,0.28694898
73,193,0.23348182
73,354,0.34569794
73,423,0.27762383
73,940,0.2856124
73,89,0.3386629
73,894,0.11868873
73,606,0.12340514
73,395,0.21680498
73,674,0.20890617
73,53,0.34810555
73,668,0.21285607
73,822,0.2476846
73,450,0.20036255
933,175,0.21536098
933,1,0.19380316
933,95,0.20167181
933,400,0.34805584
933,379,0.42821887
933,156,0.22465137
933,436,0.35398448
933,624,0.43735477
933,621,0.19344316
933,460,0.31162292
933,886,0.36446172
933,108,0.3206275
933,591,0.30810392
933,298,0.28113955
933,459,0.23255455
933,739,0.29610738
933,704,0.20052528
933,647,0.17550671
933,855,0.32106325
933,143,0.28531632
933,178,0.42604554
933,819,0.27369326
933,571,0.3970646
933,352,0.22423877
933,857,0.2666448
933,330,0.2370949
933,428,0.28842193
933,895,0.28033763
933,927,0.26723427
933,889,0.30890682
933,790,0.30246407
933,685,0.35349983
933,769,0.3302846
933,380,0.13168752
933,526,0.21634597
933,318,0.316188
933,348,0.28921205
933,80,0.31883618
933,856,0.37559825
933,680,0.2145231
933,729,0.22986557
933,195,0.31550694
933,900,0.42023927
933,774,0.41586193
933,938,0.34843788
933,638,0.35661352
933,650,0.24359393
933,749,0.27361807
933,140,0.08432594
933,579,0.28135043
933,236,0.17449847
933,793,0.36099344
933,626,0.33101505
933,785,0.33254442
933,6,0.21996364
933,340,0.38423845
933,492,0.27690798
933,802,0.43734574
933,847,0.28847173
933,443,0.3749367
933,890,0.2798038
933,630,0.39158618
933,563,0.3810325
933,586,0.29592878
933,698,0.33079177
933,786,0.4705572
933,820,0.37946385
933,309,0.29315206
933,691,0.23133503
933,772,0.19518198
933,849,0.21990019
933,776,0.36147887
933,671,0.2050581
933,342,0.22467592
933,504,0.28014934
933,391,0.23712495
933,92,0.2263171
933,581,0.38315585
933,49,0.18426938
933,557,0.48176453
933,162,0.092495985
933,848,0.3594024
933,288,0.19410747
933,778,0.39734256
933,902,0.21354036
933,963,0.5030476
933,642,0.42536756
933,193,0.3707528
933,354,0.45193744
933,423,0.2777328
933,940,0.36883268
933,89,0.26074043
933,894,0.0552308
933,606,0.22214797
933,395,0.26448274
933,674,0.13021609
933,53,0.47291982
933,668,0.27080625
933,822,0.27633196
933,450,0.19995168
533,175,0.3342041
533,1,0.17715937
533,95,0.30433783
533,400,0.22040291
533,379,0.27860755
533,156,0.09547441
533,436,0.23051059
533,624,0.32711786
533,621,0.26750612
533,460,0.31996298
533,886,0.20942003
533,108,0.30279502
533,591,0.24337748
533,298,0.2217973
533,459,0.10053603
533,739,0.111737415
533,704,0.07588184
533,647,0.1764092
533,855,0.24119186
533,143,0.33733305
533,178,0.17499807
533,819,0.11822444
533,571,0.20181952
533,352,0.14404526
533,857,0.3326609
533,330,0.18316168
533,428,0.21391754
533,895,0.27208376
533,927,0.16405584
533,889,0.33968496
533,790,0.1920982
533,685,0.33381402
533,769,0.21760452
533,380,0.3674605
533,526,0.20719603
533,318,0.14887047
533,348,0.1720865
533,80,0.26335886
533,856,0.34012145
533,680,0.28523174
533,729,0.20481092
533,195,0.085843824
533,900,0.14584725
533,774,0.1531169
533,938,0.12242998
533,638,0.33733803
533,650,0.040708058
533,749,0.3762622
533,140,0.06723368
533,579,0.35701427
533,236,0.1475584
533,793,0.18656333
533,626,0.23121805
533,785,0.16749266
533,6,0.29667765
533,340,0.23045501
533,492,0.20835873
533,802,0.15785776
533,847,0.3331426
533,443,0.07089227
533,890,0.20794505
533,630,0.25494587
533,563,0.27534255
533,586,0.15449257
533,698,0.15330587
533,786,0.29139006
533,820,0.36020213
533,309,0.27822906
533,691,0.113279514
533,772,0.27483523
533,849,0.35612002
533,776,0.31167406
533,671,0.21636707
533,342,0.2536903
533,504,0.2392812
533,391,0.164828
533,92,0.023845678
533,581,0.26255894
533,49,0.06272362
533,557,0.18356383
533,162,0.2608264
533,848,0.08011057
533,288,0.10480419
533,778,0.31485778
533,902,0.34452128
533,963,0.20171347
533,642,0.22171202
533,193,0.23033407
533,354,0.18657723
533,423,0.12447691
533,940,0.25727
533,89,0.23357628
533,894,0.04692329
533,606,0.13818827
533,395,0.13091758
533,674,0.21078709
533,53,0.2394265
533,668,0.22314271
533,822,0.25358784
533,450,0.1509069
774,175,0.29672354
774,1,0.20528314
774,95,0.15066402
774,400,0.48216897
774,379,0.44267583
774,156,0.14699143
774,436,0.32936072
774,624,0.3883822
774,621,0.27461317
774,460,0.44811785
774,886,0.41188022
774,108,0.27366912
774,591,0.16945942
774,298,0.3441158
774,459,0.30410326
774,739,0.24636842
774,704,0.21949233
774,647,0.21780278
774,855,0.3115848
774,143,0.28241846
774,178,0.22724226
774,819,0.28236687
774,571,0.38256368
774,352,0.25922838
774,857,0.30844495
774,330,0.28351521
774,428,0.25636292
774,895,0.27645254
774,927,0.3530634
774,889,0.28983903
774,790,0.36238772
774,685,0.36416554
774,769,0.29136133
774,380,0.15536866
774,526,0.28133696
774,318,0.43518373
774,348,0.19341037
774,80,0.3762801
774,856,0.28848135
774,680,0.24571326
774,729,0.15835834
774,195,0.35958806
774,900,0.31964555
774,774,0.41796672
774,938,0.43396938
774,638,0.36391065
774,650,0.1367323
774,749,0.21592233
774,140,0.26968798
774,579,0.26902324
774,236,0.26278108
774,793,0.4372719
774,626,0.22303289
774,785,0.28050464
774,6,0.24865118
774,340,0.48571667
774,492,0.21541455
774,802,0.37953067
774,847,0.26364255
774,443,0.4311546
774,890,0.44823477
774,630,0.30523002
774,563,0.3464697
774,586,0.16510004
774,698,0.37160903
774,786,0.35813877
774,820,0.21677008
774,309,0.19302288
774,691,0.2875398
774,772,0.1638459
774,849,0.29978612
774,776,0.2541289
774,671,0.21858104
774,342,0.38392973
774,504,0.30753857
774,391,0.42971355
774,92,0.17634046
774,581,0.29729378
774,49,0.15984365
774,557,0.49234843
774,162,0.23850963
774,848,0.47967142
774,288,0.24598402
774,778,0.25326046
774,902,0.3047125
774,963,0.28351408
774,642,0.36414683
774,193,0.48402032
774,354,0.30129072
774,423,0.27503815
774,940,0.31360972
774,89,0.30342168
774,894,0.11061792
774,606,0.28018123
774,395,0.22794577
774,674,0.16242284
774,53,0.3089118
774,668,0.25577298
774,822,0.25188962
774,450,0.3774546
636,175,0.27841577
636,1,0.20721874
636,95,0.17466056
636,400,0.23996592
636,379,0.26422244
636,156,0.15898845
636,436,0.20541269
636,624,0.35346437
636,621,0.334629
636,460,0.37219226
636,886,0.20495291
636,108,0.27224293
636,591,0.2059787
636,298,0.31760398
636,459,0.09738022
636,739,0.13984619
636,704,0.11600886
636,647,0.21250878
636,855,0.17653921
636,143,0.23962137
636,178,0.23108526
636,819,0.20673008
636,571,0.22787474
636,352,0.22721988
636,857,0.3030812
636,330,0.17405137
636,428,0.20598607
636,895,0.21769956
636,927,0.16763552
636,889,0.28494155
636,790,0.19785836
636,685,0.31777874
636,769,0.27844182
636,380,0.4434026
636,526,0.22828792
636,318,0.19915769
636,348,0.1444318
636,80,0.2601499
636,856,0.3033688
636,680,0.30856353
636,729,0.16656902
636,195,0.13961421
636,900,0.1784552
636,774,0.17350617
636,938,0.12621514
636,638,0.328521
636,650,0.062211905
636,749,0.30353263
636,140,0.047040273
636,579,0.2748878
636,236,0.21507217
636,793,0.19305265
636,626,0.20965977
636,785,0.15575378
636,6,0.22800018
636,340,0.23034154
636,492,0.19523984
636,802,0.2014599
636,847,0.26286668
636,443,0.113998644
636,890,0.20251492
636,630,0.24069794
636,563,0.34641683
636,586,0.13023572
636,698,0.17312509
636,786,0.3118468
636,820,0.37935472
636,309,0.26706177
636,691,0.23194394
636,772,0.22243771
636,849,0.24562387
636,776,0.31472906
636,671,0.25852722
636,342,0.25851566
636,504,0.21379353
636,391,0.19904342
636,92,0.07978231
636,581,0.22703162
636,49,0.10817702
636,557,0.23564586
636,162,0.20985691
636,848,0.17915705
636,288,0.16497912
636,778,0.35423344
636,902,0.32855475
636,963,0.18283178
636,642,0.20660774
636,193,0.26521587
636,354,0.17952424
636,423,0.19402966
636,940,0.2155358
636,89,0.26527274
636,894,0.055902272
636,606,0.13696788
636,395,0.15855761
636,674,0.2051206
636,53,0.28971243
636,668,0.21468006
636,822,0.15966001
636,450,0.14231709
842,175,0.1338394
842,1,0.10761605
842,95,0.062011227
842,400,0.11534451
842,379,0.14514577
842,156,0.123891346
842,436,0.17700231
842,624,0.24844396
842,621,0.14454737
842,460,0.1591161
842,886,0.10055745
842,108,0.23881283
842,591,-0.021459352
842,298,0.17544521
842,459,0.09265206
842,739,-0.0085788835
842,704,0.033426944
842,647,0.112577654
842,855,0.058233198
842,143,0.15502235
842,178,0.14217447
842,819,0.10447587
842,571,0.15192011
842,352,0.2318403
842,857,0.17818886
842,330,0.13171457
842,428,0.18019836
842,895,0.17384115
842,927,0.11538403
842,889,0.12897794
842,790,0.1430144
842,685,0.17539477
842,769,0.15353517
842,380,0.23909575
842,526,0.15779035
842,318,0.04673113
842,348,0.06232281
842,80,0.16200268
842,856,0.17516385
842,680,0.17929031
842,729,0.043758675
842,195,0.16369314
842,900,0.13001427
842,774,0.11173505
842,938,0.118870705
842,638,0.27134332
842,650,0.036859535
842,749,0.20363092
842,140,0.09969589
842,579,0.072380826
842,236,0.13778439
842,793,0.14663003
842,626,0.0938175
842,785,0.043106772
842,6,0.18297166
842,340,0.20846796
842,492,0.12855692
842,802,0.08730476
842,847,0.14807875
842,443,0.06773411
842,890,0.1405803
842,630,0.1444045
842,563,0.15750152
842,586,0.0053942297
842,698,0.10468884
842,786,0.17303208
842,820,0.095423065
842,309,0.06852185
842,691,0.1426241
842,772,0.13625103
842,849,0.081135914
842,776,0.15673627
842,671,0.1007042
842,342,0.120368734
842,504,0.0651174
842,391,0.122111484
842,92,0.18719319
842,581,0.18306756
842,49,0.12955667
842,557,0.13976292
842,162,0.09616946
842,848,0.11706562
842,288,0.18440488
842,778,0.1751185
842,902,0.20683932
842,963,0.047801785
842,642,0.14399222
842,193,0.20058937
842,354,0.038892075
842,423,0.105989955
842,940,0.1140508
842,89,0.14707097
842,894,-0.05301933
842,606,0.111170344
842,395,0.21398753
842,674,0.1421593
842,53,0.17460793
842,668,0.079454355
842,822,0.13356003
842,450,0.039576
857,175,0.3467097
857,1,0.32802737
857,95,0.1959201
857,400,0.23271245
857,379,0.277926
857,156,0.21421708
857,436,0.24486808
857,624,0.3188762
857,621,0.34191266
857,460,0.37288266
857,886,0.3479002
857,108,0.45099223
857,591,0.39166328
857,298,0.29261732
857,459,0.35156536
857,739,0.10972619
857,704,0.07888219
857,647,0.21256126
857,855,0.30468875
